id,budget,revenue
38665,18000000,2.946e+06
2575,21000000,2.801e+07
11644,18000000,1.200e+07
146227,18000000,1.050e+07
68924,18000000,8.038e+06
253235,18000000,2.531e+07
10068,17000000,6.736e+06
848,18000000,1.411e+07
522,18000000,5.887e+06
130150,18000000,2.028e+07
12246,18000000,2.653e+07
13809,18000000,2.574e+07
33870,25000000,2.072e+07
245703,18000000,6.212e+06
127560,18000000,2.231e+07
10017,2700000,3.500e+06
11468,18000000,6.767e+05
193613,18000000,7.973e+06
17436,18000000,3.822e+05
43434,18000000,8.713e+05
8408,3500000,3.400e+07
9389,18000000,1.831e+06
9626,17900000,6.949e+06
75638,14000000,1.355e+07
8363,20000000,1.215e+08
8328,23000000,1.508e+08
10982,15000000,5.105e+07
205,17500000,3.800e+07
1620,24000000,9.997e+07
175541,17500000,7.018e+06
241254,18000000,2.666e+08
679,18500000,1.833e+08
11113,17000000,7.207e+07
3597,17000000,1.256e+08
193893,17000000,1.366e+08
9675,16000000,1.095e+08
9988,17500000,1.918e+07
948,300000,7.000e+07
146304,17000000,7.163e+07
7516,17000000,5.710e+07
41439,20000000,1.362e+08
9429,17000000,3.033e+07
38117,17000000,4.317e+07
9792,15000000,6.962e+07
13960,20000000,2.117e+07
114150,17000000,1.154e+08
26602,34000000,1.969e+07
26390,17000000,2.954e+07
27759,17000000,1.000e+07
109428,17000000,9.754e+07
23049,17000000,2.046e+07
9310,17000000,7.314e+06
11411,17000000,1.930e+07
7304,17000000,9.500e+06
1491,40000000,8.692e+07
2989,17000000,2.000e+06
10629,17000000,1.570e+06
255343,17000000,3.758e+06
4723,17000000,3.747e+05
25763,17000000,8.720e+06
79694,17000000,9.627e+06
18615,16800000,2.281e+06
10673,15000000,4.385e+07
4584,16500000,1.350e+08
2977,16500000,3.731e+07
10760,16500000,1.362e+07
11093,16500000,1.694e+07
207,16400000,2.359e+08
8467,16000000,2.473e+08
639,16000000,9.282e+07
24226,16000000,5.398e+07
9285,16000000,1.198e+08
74643,15000000,1.334e+08
13788,16000000,7.651e+07
83666,16000000,6.826e+07
318850,18500000,6.490e+06
1417,19000000,8.326e+07
16161,16000000,2.938e+07
49950,16000000,4.049e+07
10956,17700000,3.099e+07
9594,15000000,3.010e+07
4638,12000000,8.057e+07
13972,16000000,5.001e+07
5038,15000000,9.641e+07
10571,16000000,2.063e+07
19994,16000000,3.156e+07
25166,16000000,1.543e+07
12120,20000000,1.385e+07
9800,26000000,2.067e+08
1090,16000000,1.856e+07
18475,16000000,1.200e+01
9781,6500000,4.217e+06
8009,16000000,5.900e+06
3877,16000000,2.849e+06
8854,16000000,1.686e+06
152599,16000000,5.868e+06
68727,20000000,2.426e+07
12657,16000000,1.482e+07
8265,11000000,5.319e+07
34647,13000000,7.542e+05
28178,16000000,4.780e+07
264656,16000000,3.443e+06
18777,15500000,1.238e+06
90,15000000,3.164e+08
771,18000000,4.767e+08
9576,21000000,1.772e+08
744,15000000,3.568e+08
146,17000000,2.135e+08
14,15000000,3.563e+08
45269,15000000,4.142e+08
9493,15000000,2.166e+08
22556,15000000,3.170e+05
873,15000000,1.463e+08
33196,16000000,1.130e+07
205596,14000000,2.336e+08
16769,15000000,6.718e+07
33217,15000000,7.570e+07
132232,15000000,1.465e+08
11153,15000000,6.140e+07
208134,15000000,1.518e+08
1165,15000000,1.234e+08
4011,15000000,7.333e+07
17202,15000000,5.518e+07
65086,17000000,1.277e+08
10053,15000000,6.697e+07
11870,15000000,5.297e+07
11778,15000000,5.000e+07
586,15000000,6.426e+07
18736,17000000,5.553e+07
134411,35000000,4.293e+07
287903,15000000,6.155e+07
9276,15000000,4.028e+07
2142,15000000,4.486e+07
11397,16000000,6.647e+07
77016,7000000,4.813e+07
11478,15000000,3.501e+07
266856,15000000,1.237e+08
10564,15000000,3.377e+07
947,15000000,7.000e+07
24150,15000000,3.942e+07
228970,15000000,5.250e+07
18405,15000000,3.272e+07
6961,15000000,4.718e+07
11442,13000000,3.766e+07
2493,16000000,3.086e+07
14047,15000000,3.023e+07
64690,15000000,7.805e+07
11132,15000000,2.933e+07
17127,15000000,4.691e+07
1562,15000000,6.424e+07
232679,15000000,3.013e+07
17880,14000000,3.265e+07
14736,20000000,2.773e+07
23706,15000000,4.011e+07
9100,15000000,2.477e+07
116,15000000,8.531e+07
1245,11500000,2.324e+07
4995,15000000,4.310e+07
14012,15000000,2.100e+07
12212,14000000,3.857e+07
8975,20000000,2.217e+07
342521,15000000,2.057e+07
45272,15000000,2.053e+07
9424,15000000,1.751e+07
97367,15000000,3.549e+07
254904,15000000,3.256e+07
12162,15000000,4.200e+07
11495,15000000,1.708e+07
64689,15000000,3.793e+07
157849,15000000,3.155e+07
37003,15000000,2.273e+07
12211,25000000,1.584e+07
51828,15000000,5.939e+07
22798,15000000,1.663e+07
7501,15000000,1.200e+07
97430,15000000,1.561e+07
12257,15000000,1.044e+07
14024,15000000,1.487e+07
115,15000000,4.619e+07
7874,15000000,1.090e+07
4911,15000000,9.237e+06
1988,16000000,1.893e+07
16222,15000000,9.902e+06
9557,20000000,8.586e+06
8321,15000000,3.453e+07
10186,15000000,8.763e+06
25704,15000000,6.405e+06
133694,15000000,8.139e+06
19265,15000000,3.510e+07
36047,15000000,5.217e+06
8053,15000000,1.204e+07
5236,15000000,1.579e+07
6552,25000000,4.152e+06
1018,15000000,2.012e+07
42188,15000000,9.455e+06
6687,15000000,5.926e+06
8461,15000000,7.939e+06
19,92620000,6.504e+05
10045,12000000,9.584e+06
400,8000000,5.298e+05
253450,15000000,6.325e+05
16353,8500000,8.937e+06
23759,12000000,6.815e+06
24206,15000000,7.638e+04
10185,15000000,3.533e+06
31668,15000000,2.300e+04
13501,15000000,2.038e+04
172391,20000000,2.719e+07
137,14600000,7.091e+07
264999,14800000,1.225e+08
454,14500000,1.473e+08
53457,10000000,1.751e+07
33,14000000,1.592e+08
1951,14200000,6.749e+05
12405,15000000,3.779e+08
10998,14000000,3.201e+08
114,14000000,4.630e+08
2604,14000000,1.610e+08
864,14000000,1.549e+08
14435,15000000,1.007e+08
1931,13000000,7.551e+07
691,14000000,1.854e+08
9877,14000000,7.253e+07
12227,14000000,3.479e+07
71688,13000000,1.150e+08
8291,14000000,2.752e+07
13950,14000000,2.548e+07
12158,14000000,1.980e+07
11586,14000000,3.075e+07
12403,14000000,2.285e+07
34563,14000000,2.141e+07
10368,12000000,2.100e+07
14434,11000000,1.320e+07
11470,11000000,1.695e+07
24940,14000000,1.042e+07
82679,14000000,1.142e+07
2013,14000000,1.978e+07
1440,26000000,1.482e+07
18041,14000000,5.109e+06
87729,14000000,2.474e+06
44754,14000000,4.650e+04
43949,14000000,1.755e+06
142,14000000,1.780e+08
10712,13500000,2.903e+07
243938,14000000,1.231e+07
10876,13500000,7.061e+06
86838,15000000,1.942e+07
613,18339750,9.218e+07
1913,12806000,3.854e+07
97370,13300000,5.380e+06
801,13000000,1.239e+08
70829,13400000,1.670e+07
54518,13000000,9.844e+07
44214,13000000,3.278e+08
240,13000000,4.754e+07
9816,13000000,9.104e+07
10131,7000000,7.250e+07
339984,16000000,7.700e+07
8859,13000000,7.318e+07
11967,13000000,4.473e+07
239563,13000000,5.484e+07
222899,12500000,4.900e+07
4951,16000000,5.348e+07
332567,17000000,1.191e+08
1954,13000000,9.606e+07
22345,12000000,3.645e+07
9448,13000000,2.701e+07
11186,13000000,3.576e+07
136835,13200000,5.383e+07
5876,18000000,5.710e+07
264660,15000000,3.687e+07
492,13000000,2.286e+07
238603,13000000,4.530e+07
10691,13000000,1.693e+07
1251,19000000,6.867e+07
5172,13000000,1.113e+07
58680,13000000,8.027e+06
264644,6000000,3.540e+07
11592,13000000,7.821e+06
16406,13000000,2.750e+07
3682,13000000,1.676e+07
107811,13000000,4.807e+07
2266,13000000,4.857e+06
144340,13000000,1.800e+07
28211,15000000,8.459e+06
47502,13000000,9.790e+06
9950,13000000,2.637e+06
84892,13000000,3.340e+07
24227,3000000,1.200e+06
9672,13000000,1.151e+06
157544,13000000,1.785e+06
59678,14350531,3.965e+06
79777,10000000,3.039e+05
158011,13000000,6.857e+07
8952,13000000,1.065e+07
62204,12000000,5.526e+07
13435,12500000,2.337e+07
319,12500000,1.228e+07
9504,12500000,1.073e+07
26688,12500000,2.721e+07
6615,12000000,1.129e+07
14574,12500000,2.042e+07
16,12800000,4.003e+07
21612,12500000,1.227e+06
36691,15000000,5.025e+06
23631,20000000,3.133e+07
45324,12500000,1.084e+06
12144,12300000,8.446e+07
56601,12500000,3.879e+06
9552,8000000,4.413e+08
578,7000000,4.707e+08
2105,11000000,2.355e+08
126319,12516654,8.109e+06
10136,25000000,7.982e+07
67660,12000000,9.607e+07
10611,12000000,7.578e+07
154,12000000,9.680e+07
3049,15000000,1.072e+08
860,12000000,7.957e+07
9281,12000000,6.871e+07
75674,12000000,8.127e+07
9762,12000000,1.142e+08
184,12000000,3.967e+07
13335,12000000,4.349e+07
76726,15000000,1.450e+08
10269,12000000,3.040e+07
36819,5000000,4.237e+07
17130,12000000,6.114e+07
57214,12000000,1.000e+08
11202,12000000,8.980e+07
9357,12000000,5.222e+07
13812,12000000,4.086e+07
9030,12000000,5.631e+07
19084,12000000,3.118e+07
8386,12000000,3.116e+07
1360,12000000,5.630e+07
101267,12000000,3.273e+07
222935,12000000,3.072e+08
10220,12000000,2.292e+07
31915,12000000,5.400e+07
11601,12000000,2.113e+07
205220,12000000,1.001e+08
14191,12000000,2.301e+07
286565,12000000,8.551e+07
129670,12000000,1.765e+07
34549,12000000,1.729e+07
57157,12000000,2.294e+07
1948,12000000,4.293e+07
46889,12000000,1.290e+07
387,14000000,8.500e+07
60599,12000000,3.549e+07
227719,12000000,3.225e+07
12088,8000000,6.739e+06
14799,12000000,5.542e+06
7510,12000000,6.755e+06
31246,12000000,4.922e+06
61752,12000000,4.940e+06
10944,12000000,2.300e+01
10362,12000000,3.148e+06
1255,11000000,8.849e+07
179144,12400000,8.371e+06
86825,12000000,1.208e+07
844,12000000,1.927e+07
38448,12000000,1.645e+06
327,12000000,1.525e+07
21345,12000000,1.065e+07
173931,19000000,2.570e+06
61984,12000000,1.121e+07
50601,20000000,1.748e+04
236751,12000000,1.013e+08
107,10000000,8.356e+07
8913,11500000,5.747e+07
927,11000000,1.531e+08
11,11000000,7.754e+08
291870,11500000,9.407e+07
907,11000000,1.119e+08
45317,25000000,9.362e+07
12094,11000000,7.278e+07
10377,11000000,6.409e+07
249164,11000000,7.887e+07
9942,11000000,4.980e+07
1817,13000000,9.784e+07
10229,11000000,4.123e+07
687,11000000,3.936e+07
796,10500000,7.590e+07
22804,11000000,6.823e+07
10156,11000000,3.167e+07
12837,11000000,3.811e+07
17708,11000000,2.398e+07
13937,12000000,3.717e+07
28932,11,1.100e+01
31909,12000000,4.885e+06
167073,11000000,6.208e+07
3175,11000000,2.000e+07
14369,24000000,1.478e+07
16888,24000000,1.370e+07
121826,11000000,5.952e+07
10646,11000000,2.343e+07
12149,11000000,1.311e+07
304357,11000000,6.162e+07
20009,14000000,6.414e+06
1587,11000000,3.000e+07
30973,10000000,4.069e+06
63020,11000000,2.833e+06
86829,11000000,3.294e+07
13888,11000000,2.808e+06
42345,11000000,2.200e+06
11917,10800000,1.139e+08
14395,7400000,1.700e+07
24137,14000000,1.854e+07
62,10500000,6.870e+07
601,10500000,7.929e+08
13067,10000000,1.750e+07
88641,10500000,1.235e+05
96399,12000000,9.623e+06
489,10000000,2.259e+08
214,10000000,1.639e+08
10890,10000000,8.530e+07
1588,28000000,9.045e+07
316727,10000000,1.186e+08
10314,10000000,1.032e+08
663,10000000,1.394e+08
11804,10000000,9.120e+07
16781,6000000,5.723e+07
11873,13800000,5.229e+07
9289,10000000,5.010e+07
10414,10000000,5.075e+07
1970,10000000,1.835e+08
9614,12000000,4.121e+07
8922,10000000,5.922e+07
1648,10000000,4.049e+07
17917,10000000,3.740e+07
74534,10000000,1.368e+08
19405,10000000,4.446e+07
9355,12305523,3.623e+07
10999,10000000,5.750e+07
321258,10000000,6.419e+07
44040,10000000,3.358e+07
10426,20000000,3.353e+07
280092,10000000,1.043e+08
13938,10000000,2.575e+07
10163,10000000,3.210e+07
12182,9000000,3.297e+07
1832,10000000,3.065e+07
15301,10000000,2.945e+07
10135,15000000,3.005e+07
26352,10000000,2.939e+07
20616,8500000,3.441e+07
9794,12000000,3.837e+07
15037,10000000,2.561e+07
227,10000000,3.370e+07
294272,65000000,1.437e+08
11336,10000000,2.077e+07
283445,10000000,5.288e+07
88036,14000000,2.464e+07
22824,10000000,4.233e+07
11545,9000000,1.710e+07
42684,10000000,6.682e+07
268238,10000000,8.598e+07
41823,10000000,1.615e+07
9362,11000000,4.857e+07
9902,12600000,2.865e+07
14729,10000000,1.580e+07
9455,25000000,1.516e+07
103731,10000000,2.159e+07
10090,10000000,2.034e+07
75900,6400000,3.506e+07
9515,10000000,1.730e+07
328425,5000000,5.898e+07
1542,10000000,1.283e+07
10490,10000000,1.057e+07
87093,10000000,2.888e+07
10029,30000000,9.898e+06
11507,10000000,8.802e+06
37931,10000000,6.110e+06
87818,6000000,3.244e+07
88005,10000000,9.636e+06
73,20000000,2.388e+07
14283,18000000,9.495e+06
209403,9500000,7.800e+06
7942,10000000,3.300e+07
73247,10000000,2.155e+06
253331,9000000,2.157e+07
9952,10000000,7.177e+06
256924,10000000,1.084e+07
82532,10000000,4.418e+06
2088,11500000,3.276e+06
10388,10000000,3.193e+06
1640,6500000,9.841e+07
25520,10000000,5.164e+06
329440,10000000,4.006e+07
47890,14000000,4.396e+05
252512,10000000,7.587e+06
55720,10000000,1.759e+06
29076,10000000,1.632e+06
68812,20000000,1.969e+06
73567,10000000,3.665e+06
41479,10000000,7.023e+06
1989,10000000,2.179e+07
12779,10000000,5.986e+05
13191,5000000,1.296e+06
101173,7700000,1.073e+06
20178,10000000,2.958e+05
78149,10000000,4.578e+04
245846,10000000,1.747e+04
25186,10000000,9.069e+03
217708,10,1.100e+01
78383,10,1.000e+07
16614,9500000,1.716e+07
9700,9600000,4.386e+06
10471,11000000,5.983e+07
667,9500000,1.116e+08
86837,8900000,1.984e+07
10306,10500000,1.414e+07
11576,9400000,6.000e+07
219,12899867,8.558e+07
62215,7400000,2.182e+07
348,11000000,1.049e+08
30497,85000,3.086e+07
27586,10000000,2.996e+06
14811,9000000,8.330e+07
660,5500000,1.412e+08
40794,7000000,8.220e+06
9400,9000000,4.159e+07
16162,9000000,3.457e+07
10585,9000000,4.420e+07
2359,9000000,2.454e+07
238636,9000000,1.088e+08
11282,9000000,2.394e+07
14181,26000000,2.878e+07
1621,40600000,9.040e+07
9656,9000000,2.151e+07
1619,8500000,1.913e+07
9685,9000000,4.777e+06
14425,9000000,4.351e+06
15568,9000000,2.955e+06
67675,9000000,1.866e+07
250349,6000000,1.435e+07
39806,9000000,7.715e+05
15699,5000000,1.407e+05
17926,9000000,1.046e+06
9671,5000000,3.282e+08
13483,86000000,1.437e+07
1547,8500000,3.222e+07
25196,7000000,3.946e+07
16323,9250000,2.917e+07
175528,8500000,2.246e+07
8069,9000000,2.500e+06
16727,12000000,2.014e+07
272693,8500000,4.353e+07
10696,22000000,5.272e+06
29963,8500000,4.440e+06
26022,12000000,4.235e+07
152747,9000000,6.109e+06
62676,8000000,1.998e+06
1116,6500000,2.289e+07
185008,7700000,4.600e+07
11620,8250000,3.000e+07
680,8000000,2.139e+08
242582,8500000,3.870e+07
11217,8500000,5.002e+06
15121,8200000,2.862e+08
2619,8000000,6.982e+07
773,8000000,1.005e+08
235,8000000,5.229e+07
170,5000000,8.272e+07
10734,8000000,4.300e+07
37964,8000000,2.736e+07
40807,8000000,3.919e+07
225565,8000000,2.605e+07
668,6500000,8.197e+07
11596,14000000,1.809e+07
14429,8000000,2.259e+07
13751,8000000,1.895e+07
9490,8000000,1.746e+07
14536,8000000,2.901e+07
1359,7000000,3.427e+07
9962,8000000,1.686e+07
15049,8000000,1.267e+07
22821,8000000,1.063e+07
37735,8000000,7.495e+07
10873,8000000,8.279e+06
51588,8000000,1.013e+07
291270,8000000,5.659e+06
44009,8000000,1.812e+07
13154,8000000,2.276e+06
43923,8000000,6.491e+06
26306,8000000,5.893e+05
198277,8000000,6.346e+07
7870,8000000,8.529e+05
13072,8000000,4.582e+05
10288,8000000,4.262e+05
44147,8000000,3.453e+06
13197,8000000,1.435e+05
251321,8000000,5.309e+04
149,8000000,5.532e+05
10425,22000000,4.135e+05
49081,8000000,2.019e+06
302,7800000,2.244e+07
403,7500000,1.458e+08
33542,7500000,3.239e+07
9388,6500000,2.479e+07
1691,10200000,3.562e+07
24684,7500000,2.610e+07
2610,10284523,1.159e+07
11022,6500000,1.263e+07
34341,7500000,4.246e+06
36046,7500000,3.348e+06
12569,8000000,1.085e+07
73873,8000000,5.635e+06
7735,7500000,1.900e+07
301365,7000000,1.333e+06
25941,7300000,1.033e+07
7326,7500000,2.314e+08
681,7200000,1.160e+08
238,6000000,2.451e+08
535,4000000,9.292e+07
19913,7500000,6.072e+07
713,7000000,1.167e+08
77930,7000000,1.672e+08
253,7000000,1.618e+08
57119,6600000,3.771e+07
3291,7000000,5.460e+07
398,7000000,4.908e+07
8068,7000000,2.541e+07
10803,9000000,2.500e+07
682,7000000,9.757e+07
10117,7000000,2.026e+07
79316,7000000,3.643e+07
2074,7000000,1.470e+07
308639,700000,1.799e+07
22314,7000000,1.401e+07
2662,7000000,1.683e+07
12573,7000000,3.143e+07
241771,7000000,1.462e+07
11051,7000000,8.374e+06
14578,7000000,7.292e+06
13006,7,5.000e+00
16651,7000000,4.720e+06
4251,7000000,2.939e+07
14112,7000000,2.062e+06
71859,7000000,6.039e+06
33676,7000000,1.246e+06
30128,7000000,1.429e+06
44835,7000000,3.829e+05
306745,7000000,5.733e+05
47088,7000000,4.531e+05
110402,7000000,1.311e+06
27004,7000000,4.649e+04
8374,6000000,3.047e+04
164372,7000000,1.240e+07
13001,7000000,8.900e+06
9571,6900000,7.993e+06
82505,6900000,4.429e+07
46738,6800000,7.104e+06
250546,6500000,2.553e+08
38415,7,7.000e+00
650,6500000,5.750e+07
16620,6500000,5.422e+07
11033,6500000,3.190e+07
9430,6500000,2.845e+07
8998,6500000,1.337e+07
10514,6500000,1.238e+07
76025,6500000,1.769e+07
4836,6500000,1.185e+07
14631,6500000,2.025e+06
87499,6500000,2.402e+06
18923,6500000,1.549e+06
28089,6500000,1.521e+06
218,6400000,7.837e+07
338,4800000,7.938e+07
10925,4000000,1.424e+07
2293,6000000,2.123e+06
621,6000000,1.818e+08
792,6000000,1.385e+08
1777,6000000,1.191e+08
642,6000000,1.023e+08
433,6000000,1.023e+08
1725,6000000,4.366e+07
11977,6000000,3.985e+07
16158,6000000,2.506e+07
629,6000000,2.334e+07
10160,8000000,2.217e+07
11452,5000000,3.828e+07
12163,6000000,4.470e+07
32275,6000000,2.040e+07
1103,6000000,5.024e+07
14144,6000000,1.820e+07
10622,12716953,1.881e+07
13370,6000000,1.875e+07
10215,6000000,5.800e+07
25066,6000000,1.200e+07
1523,6000000,4.803e+07
11361,5000000,1.164e+07
92591,5000000,9.206e+06
57612,6000000,7.519e+06
15256,6000000,6.852e+06
83686,6000000,1.323e+07
28053,6000000,6.671e+06
67913,6000000,1.956e+07
13991,7000000,6.230e+06
1443,6000000,1.041e+07
231576,5500000,5.483e+06
16172,6000000,4.399e+06
15797,6000000,3.283e+06
13537,6000000,2.945e+06
20794,6000000,2.025e+06
576,6244087,6.386e+05
13990,6000000,2.900e+06
27549,6000000,8.693e+05
59728,6000000,3.996e+05
58882,134005,1.332e+06
13827,6000000,6.950e+04
97614,12000000,6.635e+04
837,5952000,2.120e+06
1555,5300000,3.898e+06
244783,6000000,3.225e+04
16564,4000000,5.300e+05
3482,5800000,6.800e+06
8982,6000000,2.717e+07
455,3500159,7.658e+07
14351,5800000,7.000e+06
10664,5600000,1.847e+07
9277,5500000,1.596e+08
9443,5500000,5.897e+07
11901,5500000,1.570e+07
33155,5500000,4.865e+06
321,4361898,3.032e+06
4997,5000000,2.466e+06
925,6500000,3.730e+07
7913,2200000,1.150e+07
230266,5500000,5.000e+06
215,4000000,1.529e+08
333371,15000000,1.083e+08
9012,5000000,6.428e+07
345911,4900000,4.411e+07
72571,5000000,2.057e+08
242512,5000000,1.036e+08
10072,5000000,4.479e+07
211954,5500000,9.907e+07
82990,5000000,1.428e+08
29912,4100000,3.600e+07
11843,5000000,4.183e+07
11284,11000000,3.487e+07
504,8000000,6.038e+07
173,5000000,2.820e+07
227348,5000000,8.636e+07
1955,5000000,2.601e+07
152532,5000000,5.520e+07
243940,3300000,6.411e+07
77,9000000,3.972e+07
157547,5000000,4.403e+07
2295,5000000,2.689e+07
71,5000000,1.100e+08
147773,4600000,2.320e+07
24266,3500000,2.066e+07
59968,10000000,1.727e+07
323677,5000000,2.480e+07
256274,5000000,4.010e+07
284293,5000000,4.388e+07
24973,5000000,1.500e+07
21610,5000000,1.991e+07
10283,5000000,1.400e+07
8346,5000000,3.687e+08
122081,5000000,3.172e+07
10987,5000000,1.512e+07
1391,5000000,3.362e+07
747,4000000,3.004e+07
26748,5000000,1.327e+07
11357,5000000,1.777e+07
14854,5000000,1.223e+07
50357,5000000,2.556e+07
13090,5000000,1.617e+07
192141,5000000,5.442e+07
29996,5000000,1.220e+07
351819,20000000,2.116e+07
22649,4,2.500e+01
11042,8000000,3.432e+06
17339,5000000,7.230e+06
335,5000000,5.322e+06
15745,5000000,5.476e+06
17431,5000000,9.760e+06
78394,5000000,4.074e+06
10217,5000000,3.264e+06
46332,4000000,4.142e+07
13996,5000000,4.041e+06
1024,5000000,3.049e+06
343795,5000000,4.843e+06
45658,5000000,2.615e+06
16148,5000000,1.980e+06
4553,5000000,8.203e+06
245916,5000000,2.451e+06
27585,5000000,5.129e+06
1415,5000000,7.429e+05
313922,5000000,3.220e+06
199933,5000000,8.467e+05
13685,7000000,5.601e+05
46838,5000000,5.477e+06
298312,5000000,9.845e+07
11600,5000000,7.821e+05
31175,5000000,1.787e+07
12498,1000000,2.448e+07
77949,4798235,2.097e+05
1690,4800000,8.058e+07
64720,5000000,3.099e+06
16337,4700000,8.026e+06
11577,4638783,1.100e+07
77987,4800000,1.034e+07
9336,4500000,1.462e+08
5689,4500000,5.885e+07
712,6000000,2.547e+08
13342,4500000,2.709e+07
10339,4500000,1.040e+07
1429,15000000,1.306e+07
9303,4500000,7.011e+06
641,4500000,7.390e+06
252680,5000000,1.043e+07
141,6000000,1.271e+06
39800,4500000,7.448e+05
36419,4500000,3.606e+06
510,3000000,1.090e+08
375290,4500000,3.200e+07
116613,3730500,6.294e+06
1088,8000000,4.140e+07
3040,4200000,3.200e+07
11386,3705538,6.255e+07
10246,4000000,1.257e+08
10331,114000,3.000e+07
153,4000000,1.197e+08
703,4000000,3.825e+07
27191,4000000,3.600e+07
1365,4000000,4.491e+07
287424,4000000,1.871e+05
451,3600000,4.980e+07
241251,4000000,5.243e+07
40494,4000000,1.440e+07
39781,3500000,3.471e+07
8337,4000000,1.301e+07
5925,4000000,1.174e+07
146203,5000000,1.518e+07
85350,4000000,4.435e+07
512,4000000,3.158e+07
13408,7000000,1.023e+07
47816,6000000,9.000e+06
11536,4000000,8.200e+06
2370,4000000,6.000e+06
9809,4000000,4.630e+06
5,4000000,4.300e+06
11013,4000000,9.305e+06
10132,4000000,3.469e+06
8141,4000000,2.427e+06
48572,4000000,1.105e+06
14517,4000000,8.670e+05
157847,4000000,2.365e+06
25719,3000000,3.022e+05
48309,1300000,3.547e+05
44945,9500000,1.200e+05
111190,16000000,3.190e+05
54580,4000000,1.464e+05
52015,650000,3.324e+04
60422,4000000,3.557e+05
81390,4000000,2.534e+07
22301,3950000,8.000e+06
874,3900000,2.835e+07
10774,3800000,2.369e+07
770,4000000,4.002e+08
29715,3800000,1.487e+04
25209,3768785,8.000e+06
37495,967686,4.270e+06
34769,3500000,4.446e+04
35032,3700000,2.956e+06
8618,4000000,1.340e+07
3116,3600000,4.479e+07
9427,3500000,2.579e+08
813,3500000,8.345e+07
10634,3500000,2.822e+07
9516,3500000,2.790e+07
16288,3500000,1.400e+07
23330,3716946,5.000e+06
18900,3500000,1.301e+07
27029,3500000,1.280e+07
26268,3500000,1.200e+07
573,3500000,1.260e+07
310131,3500000,4.042e+07
11363,3500000,9.483e+06
3033,10000000,6.452e+06
25376,2000000,3.397e+07
765,3600000,5.923e+06
46146,3500000,4.160e+06
14256,3500000,1.138e+05
12535,3400000,3.106e+07
1667,8000000,1.274e+08
50839,3500000,1.950e+07
13973,3000000,3.830e+06
244786,3300000,1.309e+07
598,3300000,3.064e+07
11129,600000,4.000e+06
103663,3800000,1.680e+07
301748,3300000,4.500e+04
108346,2000000,7.000e+00
805,3200000,3.340e+07
11697,3200000,8.000e+06
55347,3200000,5.333e+06
8469,2700000,1.410e+08
658,2500000,1.249e+08
1585,3180000,9.644e+06
627,4000000,1.649e+07
41436,3000000,1.775e+08
1430,4000000,3.556e+07
10014,3000000,3.000e+07
11257,3000000,2.097e+07
158015,3000000,8.933e+07
82507,3000000,7.771e+07
20337,3000000,1.918e+07
261,3000000,1.757e+07
1685,3000000,1.900e+07
20737,3000000,2.314e+07
10991,16000000,6.841e+07
10225,3000000,1.947e+07
826,3000000,3.330e+07
34086,3000000,1.537e+07
5854,2000000,7.900e+06
284,3000000,2.500e+07
10285,3000000,1.594e+07
5780,3000000,1.300e+07
292,3000000,1.172e+07
22013,3000000,1.040e+07
821,3000000,1.000e+07
3089,3000000,9.012e+06
132344,3000000,1.118e+07
15158,3000000,7.283e+06
44634,3000000,6.804e+06
10557,3800000,2.820e+07
28005,3000000,4.109e+06
252,3000000,4.000e+06
18892,3000000,3.077e+06
549,2962051,3.011e+06
868,3000000,9.880e+06
10683,3000000,2.807e+06
246403,2800000,1.827e+06
670,3000000,1.498e+07
49010,3000000,7.485e+05
24469,3000000,2.358e+06
84174,3000000,1.195e+07
38541,3000000,2.200e+04
234212,3000000,3.387e+06
26039,2500000,3.200e+06
666,2900000,5.597e+06
248,2900000,5.000e+06
43942,3000000,1.037e+05
10476,8000000,2.356e+07
239,2883848,2.500e+07
10281,2800000,1.917e+07
630,2777000,3.375e+07
3034,2800000,8.627e+07
13025,2000000,5.365e+06
17264,2700000,3.780e+07
15875,2686000,6.600e+06
43306,2627000,5.363e+06
11072,2600000,1.195e+08
9730,2600000,3.298e+07
209274,2159280,1.070e+07
291,2600000,3.166e+06
14139,2600000,5.532e+05
872,2540800,7.200e+06
139038,2500000,6.014e+07
126509,2500000,3.340e+07
10676,2500000,1.440e+07
1687,2500000,1.235e+07
24748,2500000,1.000e+07
401,2500000,2.678e+07
76,2500000,5.535e+06
84329,2500000,3.325e+06
157386,2500000,6.855e+06
46849,2500000,7.190e+04
20764,2500000,1.076e+05
45132,2500000,3.241e+05
49471,2400000,5.731e+06
7512,30000000,4.953e+05
11798,2380000,8.177e+06
43546,2361000,6.892e+06
17820,2300000,1.100e+07
756,2280000,8.332e+07
9728,4000000,3.669e+07
9731,2200000,2.193e+07
43610,2160000,9.132e+06
887,2100000,2.365e+07
364083,2100000,3.330e+03
8329,1500000,3.045e+07
657,2000000,7.890e+07
11561,2000000,1.834e+07
270303,2000000,1.467e+07
11624,2000000,1.802e+07
595,2000000,1.313e+07
8810,2000000,2.460e+07
226,2000000,1.154e+07
92182,2000000,1.310e+07
582,2000000,7.000e+07
72213,1000000,3.452e+07
990,2000000,7.600e+06
55604,2000000,9.172e+06
9662,8000000,1.478e+06
80,2700000,1.599e+07
55,2000000,2.091e+07
11023,2000000,4.601e+06
33667,2000000,7.800e+06
39013,2000000,1.383e+07
43839,2000000,4.000e+06
44639,2000000,7.872e+06
301351,6000000,1.112e+07
